dataset_id,split,replicate,complexity_condition,mapping_seed,mapping_slot,template_tier,template_original_candidate_index,template_foreground_mean,matched_pair_id,synthetic_truth_candidate_index,synthetic_truth_candidate_id,synthetic_truth_lipid_name
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,104,WEAK_EXTRA,255,0.0002266024120461379,54,340,PG-H__0484,PG 17:1_20:3
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,105,WEAK_EXTRA,257,0.00014340052878777712,22,382,PC+Cl__0391,PC 16:0_18:1
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,106,WEAK_EXTRA,260,0.0009546409426094432,20,335,PG-H__0478,PG 17:1_18:1
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,107,WEAK_EXTRA,274,0.00041928088512172365,181,156,PE-H__0159,PE 18:2_20:3
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,108,WEAK_EXTRA,276,0.00014535654204186118,92,140,PE-H__0122,PE 18:0_22:5
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,109,WEAK_EXTRA,281,0.00022038298644851324,47,176,PE-H__0221,PE 20:1_20:5
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,110,WEAK_EXTRA,287,0.00015116586893526305,147,144,PE-H__0136,PE 18:1_20:2
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,111,WEAK_EXTRA,290,0.0005585769624929957,12,370,PC+Cl__0176,PC 14:0_20:0
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,112,WEAK_EXTRA,294,0.00015521378133051393,137,205,PE-H__0491,PE 17:1_22:4
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,113,WEAK_EXTRA,316,0.0008898126469400928,30,94,PS-H__0064,PS 16:0_20:2
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,114,WEAK_EXTRA,318,0.00011464203031913555,120,236,PEO-H__0150,PE O-18:1_20:1
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,115,WEAK_EXTRA,320,0.00031960020182543724,61,52,PA-H__0223,PA 20:1_22:1
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,116,WEAK_EXTRA,327,0.000246995145258423,178,243,PEO-H__0158,PE O-18:1_22:3
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,117,WEAK_EXTRA,330,0.0008545740559731959,37,64,PA-H__0258,PA 22:1_20:3
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,118,WEAK_EXTRA,331,0.0006150128669024416,88,307,PG-H__0085,PG 18:3_20:4
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,119,WEAK_EXTRA,336,0.00014707252780820287,40,59,PA-H__0237,PA 20:2_20:3
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,120,WEAK_EXTRA,346,0.00047548410963250525,110,163,PE-H__0167,PE 18:2_22:5
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,121,WEAK_EXTRA,348,0.0003787058110304037,158,162,PE-H__0166,PE 18:2_22:4
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,122,WEAK_EXTRA,352,0.0002820332506612909,78,292,PG-H__0066,PG 18:1_18:2
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,123,WEAK_EXTRA,361,0.00016665021246367798,2,113,PS-H__0456,PS 17:0_18:1
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,124,WEAK_EXTRA,371,0.0008943196437131804,95,245,PEO-H__0160,PE O-18:1_22:5
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,125,WEAK_EXTRA,376,0.00010222836766585937,161,216,PEO-H__0101,PE O-16:1_22:2
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,126,WEAK_EXTRA,379,0.00022025515788821187,175,138,PE-H__0120,PE 18:0_22:3
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,127,WEAK_EXTRA,383,0.0007008890517956318,102,311,PG-H__0090,PG 18:2_20:4
HOLD_R1_HIGH129,HOLD,R1,HIGH129,5401,128,WEAK_EXTRA,390,0.00019123220818741032,10,114,PS-H__0457,PS 17:0_18:2
CAL_R2_BASE76,CAL,R2,BASE76,5402,0,BASE,47,0.0012204861544833515,62,109,PS-H__0131,PS 18:1_18:1
CAL_R2_BASE76,CAL,R2,BASE76,5402,1,BASE,84,0.004943039691070102,72,37,PA-H__0199,PA 20:0_20:2
CAL_R2_BASE76,CAL,R2,BASE76,5402,2,BASE,85,0.007469897935364135,91,263,PEO-H__0216,PE O-18:3_22:5
CAL_R2_BASE76,CAL,R2,BASE76,5402,3,BASE,86,0.0035910531830547748,32,101,PS-H__0088,PS 16:1_20:1
CAL_R2_BASE76,CAL,R2,BASE76,5402,4,BASE,90,0.018849844165172713,180,148,PE-H__0142,PE 18:1_22:2
CAL_R2_BASE76,CAL,R2,BASE76,5402,5,BASE,94,0.003465598543634408,55,55,PA-H__0226,PA 20:1_22:4
CAL_R2_BASE76,CAL,R2,BASE76,5402,6,BASE,101,0.003767493836187643,155,3,PA-H__0080,PA 16:0_24:5
CAL_R2_BASE76,CAL,R2,BASE76,5402,7,BASE,106,0.07104063590718107,7,374,PC+Cl__0180,PC 14:0_20:4
CAL_R2_BASE76,CAL,R2,BASE76,5402,8,BASE,107,0.004019268843843552,98,49,PA-H__0219,PA 20:1_20:3
CAL_R2_BASE76,CAL,R2,BASE76,5402,9,BASE,109,0.07337007264323502,118,301,PG-H__0077,PG 18:0_18:1
CAL_R2_BASE76,CAL,R2,BASE76,5402,10,BASE,119,0.02052518620541731,65,339,PG-H__0483,PG 17:1_20:2
CAL_R2_BASE76,CAL,R2,BASE76,5402,11,BASE,121,0.056662870395508505,70,208,PEO-H__0072,PE O-16:0_22:1
CAL_R2_BASE76,CAL,R2,BASE76,5402,12,BASE,133,0.002910685452931968,172,202,PE-H__0485,PE 17:1_20:4
CAL_R2_BASE76,CAL,R2,BASE76,5402,13,BASE,136,0.10008111490599345,104,203,PE-H__0488,PE 17:1_22:1
CAL_R2_BASE76,CAL,R2,BASE76,5402,14,BASE,137,0.0011026387225491967,15,84,PS-H__0042,PS 14:0_22:0
CAL_R2_BASE76,CAL,R2,BASE76,5402,15,BASE,139,0.0224243672740242,50,5,PA-H__0117,PA 18:0_22:0
CAL_R2_BASE76,CAL,R2,BASE76,5402,16,BASE,141,0.2430186358557401,25,110,PS-H__0132,PS 18:1_18:2
CAL_R2_BASE76,CAL,R2,BASE76,5402,17,BASE,143,0.004431943002525114,148,204,PE-H__0490,PE 17:1_22:3
CAL_R2_BASE76,CAL,R2,BASE76,5402,18,BASE,145,0.003302428208099872,115,36,PA-H__0198,PA 20:0_20:1
CAL_R2_BASE76,CAL,R2,BASE76,5402,19,BASE,146,0.02906358388086082,114,313,PG-H__0094,PG 16:1_22:4
CAL_R2_BASE76,CAL,R2,BASE76,5402,20,BASE,152,0.042849456658358986,170,231,PEO-H__0129,PE O-18:0_22:2
CAL_R2_BASE76,CAL,R2,BASE76,5402,21,BASE,154,0.001110697252484861,52,197,PE-H__0471,PE 17:0_22:6
CAL_R2_BASE76,CAL,R2,BASE76,5402,22,BASE,164,0.00235098424323507,140,285,PG-H__0058,PG 16:1_20:3
CAL_R2_BASE76,CAL,R2,BASE76,5402,23,BASE,166,0.0022194340215394427,165,160,PE-H__0164,PE 18:2_22:2
CAL_R2_BASE76,CAL,R2,BASE76,5402,24,BASE,171,0.014489468912776554,84,75,PA-H__0289,PA 22:1_20:5
CAL_R2_BASE76,CAL,R2,BASE76,5402,25,BASE,175,0.02055197359367885,80,155,PE-H__0158,PE 18:2_20:2
CAL_R2_BASE76,CAL,R2,BASE76,5402,26,BASE,179,0.0030435813548569195,14,98,PS-H__0083,PS 18:0_16:1
CAL_R2_BASE76,CAL,R2,BASE76,5402,27,BASE,182,0.012733364138250759,18,387,PC+Cl__0444,PC 16:1_18:2
CAL_R2_BASE76,CAL,R2,BASE76,5402,28,BASE,197,0.0011542058237190786,60,74,PA-H__0279,PA 20:4_22:6
CAL_R2_BASE76,CAL,R2,BASE76,5402,29,BASE,211,0.0017796236226615485,145,318,PG-H__0099,PG 14:0_24:4
CAL_R2_BASE76,CAL,R2,BASE76,5402,30,BASE,212,0.004328126221311399,121,23,PA-H__0151,PA 18:1_24:4
CAL_R2_BASE76,CAL,R2,BASE76,5402,31,BASE,215,0.0015122085889088548,167,287,PG-H__0060,PG 18:2_18:2
CAL_R2_BASE76,CAL,R2,BASE76,5402,32,BASE,216,0.0011527609331009674,183,177,PE-H__0236,PE 20:2_20:2
CAL_R2_BASE76,CAL,R2,BASE76,5402,33,BASE,218,0.006355509415755673,0,351,PCO+HCOO__0084,PC O-16:1_18:1
CAL_R2_BASE76,CAL,R2,BASE76,5402,34,BASE,220,0.0011994730470494266,160,284,PG-H__0057,PG 16:0_20:4
CAL_R2_BASE76,CAL,R2,BASE76,5402,35,BASE,224,0.0012682269332131278,1,375,PC+Cl__0219,PC 14:1_17:1
CAL_R2_BASE76,CAL,R2,BASE76,5402,36,BASE,227,0.0030493404632940427,132,171,PE-H__0201,PE 20:0_20:4
CAL_R2_BASE76,CAL,R2,BASE76,5402,37,BASE,228,0.008688431049173717,111,151,PE-H__0145,PE 18:1_22:5
CAL_R2_BASE76,CAL,R2,BASE76,5402,38,BASE,229,0.0030317644321426504,67,35,PA-H__0197,PA 20:0_20:0
CAL_R2_BASE76,CAL,R2,BASE76,5402,39,BASE,235,0.0016766063349577076,152,57,PA-H__0228,PA 20:1_22:6
CAL_R2_BASE76,CAL,R2,BASE76,5402,40,BASE,236,0.01143571348543155,97,280,PG-H__0052,PG 16:0_20:5
CAL_R2_BASE76,CAL,R2,BASE76,5402,41,BASE,237,0.0036867645692421785,131,198,PE-H__0481,PE 20:0_17:1
CAL_R2_BASE76,CAL,R2,BASE76,5402,42,BASE,239,0.0616082453322032,107,175,PE-H__0220,PE 20:1_20:4
CAL_R2_BASE76,CAL,R2,BASE76,5402,43,BASE,244,0.014933578264642325,108,282,PG-H__0054,PG 18:2_18:3
CAL_R2_BASE76,CAL,R2,BASE76,5402,44,BASE,246,0.08362738739149775,21,389,PC+Cl__0658,PC 17:0_17:1
CAL_R2_BASE76,CAL,R2,BASE76,5402,45,BASE,248,0.0020214254411057542,87,212,PEO-H__0076,PE O-16:0_22:5
CAL_R2_BASE76,CAL,R2,BASE76,5402,46,BASE,256,0.004230347797652717,94,19,PA-H__0143,PA 18:1_22:3
CAL_R2_BASE76,CAL,R2,BASE76,5402,47,BASE,258,0.03957136601458654,38,124,PE-H__0081,PE 16:0_24:6
CAL_R2_BASE76,CAL,R2,BASE76,5402,48,BASE,266,0.001070504924346424,177,294,PG-H__0069,PG 16:0_20:2
CAL_R2_BASE76,CAL,R2,BASE76,5402,49,BASE,267,0.004121898148795869,41,166,PE-H__0178,PE 20:1_18:3
CAL_R2_BASE76,CAL,R2,BASE76,5402,50,BASE,271,0.03507887626589133,150,200,PE-H__0483,PE 17:1_20:2
CAL_R2_BASE76,CAL,R2,BASE76,5402,51,BASE,277,0.0029034017160741643,74,252,PEO-H__0183,PE O-18:2_22:0
CAL_R2_BASE76,CAL,R2,BASE76,5402,52,BASE,283,0.0015217893129586188,11,97,PS-H__0067,PS 16:0_20:5
CAL_R2_BASE76,CAL,R2,BASE76,5402,53,BASE,284,0.006965233251819613,24,92,PS-H__0062,PS 16:0_20:0
CAL_R2_BASE76,CAL,R2,BASE76,5402,54,BASE,285,0.0024990073350468845,125,342,PG-H__0502,PG 17:0_17:0
CAL_R2_BASE76,CAL,R2,BASE76,5402,55,BASE,293,0.0013766143633431771,162,242,PEO-H__0157,PE O-18:1_22:2
CAL_R2_BASE76,CAL,R2,BASE76,5402,56,BASE,295,0.01088759997649656,8,221,PEO-H__0107,PE O-16:1_24:1
CAL_R2_BASE76,CAL,R2,BASE76,5402,57,BASE,298,0.027349346025652994,90,281,PG-H__0053,PG 16:1_20:4
CAL_R2_BASE76,CAL,R2,BASE76,5402,58,BASE,299,0.002688533754090185,4,336,PG-H__0479,PG 17:1_18:2
CAL_R2_BASE76,CAL,R2,BASE76,5402,59,BASE,302,0.0077394994338569065,101,194,PE-H__0468,PE 17:0_22:3
CAL_R2_BASE76,CAL,R2,BASE76,5402,60,BASE,308,0.004921008444491788,57,164,PE-H__0168,PE 18:2_22:6
CAL_R2_BASE76,CAL,R2,BASE76,5402,61,BASE,313,0.004930928360130924,174,297,PG-H__0072,PG 18:1_18:1
CAL_R2_BASE76,CAL,R2,BASE76,5402,62,BASE,319,0.01505433904952393,138,44,PA-H__0207,PA 20:0_22:4
CAL_R2_BASE76,CAL,R2,BASE76,5402,63,BASE,321,0.0027067653831285873,31,71,PA-H__0276,PA 22:3_20:4
CAL_R2_BASE76,CAL,R2,BASE76,5402,64,BASE,323,0.0021282280458019428,135,293,PG-H__0068,PG 14:0_22:2
CAL_R2_BASE76,CAL,R2,BASE76,5402,65,BASE,329,0.004877012592005975,82,316,PG-H__0097,PG 18:2_20:3
CAL_R2_BASE76,CAL,R2,BASE76,5402,66,BASE,338,0.0025246432852639067,128,241,PEO-H__0156,PE O-18:1_22:1
CAL_R2_BASE76,CAL,R2,BASE76,5402,67,BASE,339,0.001027884660910343,77,95,PS-H__0065,PS 16:0_20:3
CAL_R2_BASE76,CAL,R2,BASE76,5402,68,BASE,349,0.005480474190915677,35,383,PC+Cl__0392,PC 16:0_18:2
CAL_R2_BASE76,CAL,R2,BASE76,5402,69,BASE,355,0.013064874170262345,45,333,PG-H__0464,PG 17:0_20:5
CAL_R2_BASE76,CAL,R2,BASE76,5402,70,BASE,375,0.0014836530613080638,48,235,PEO-H__0133,PE O-18:0_22:6
CAL_R2_BASE76,CAL,R2,BASE76,5402,71,BASE,378,0.0010918874494828912,142,330,PG-H__0461,PG 17:0_20:2
CAL_R2_BASE76,CAL,R2,BASE76,5402,72,BASE,381,0.0029140906919341543,124,244,PEO-H__0159,PE O-18:1_22:4
CAL_R2_BASE76,CAL,R2,BASE76,5402,73,BASE,382,0.04736858283734614,28,384,PC+Cl__0435,PC 16:1_16:1
CAL_R2_BASE76,CAL,R2,BASE76,5402,74,BASE,385,0.0010720296356095517,42,93,PS-H__0063,PS 16:0_20:1
CAL_R2_BASE76,CAL,R2,BASE76,5402,75,BASE,389,0.0010813103441311062,157,121,PE-H__0074,PE 16:0_22:6
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,0,BASE,47,0.0012204861544833515,62,109,PS-H__0131,PS 18:1_18:1
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,1,BASE,84,0.004943039691070102,72,37,PA-H__0199,PA 20:0_20:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,2,BASE,85,0.007469897935364135,91,263,PEO-H__0216,PE O-18:3_22:5
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,3,BASE,86,0.0035910531830547748,32,101,PS-H__0088,PS 16:1_20:1
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,4,BASE,90,0.018849844165172713,180,148,PE-H__0142,PE 18:1_22:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,5,BASE,94,0.003465598543634408,55,55,PA-H__0226,PA 20:1_22:4
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,6,BASE,101,0.003767493836187643,155,3,PA-H__0080,PA 16:0_24:5
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,7,BASE,106,0.07104063590718107,7,374,PC+Cl__0180,PC 14:0_20:4
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,8,BASE,107,0.004019268843843552,98,49,PA-H__0219,PA 20:1_20:3
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,9,BASE,109,0.07337007264323502,118,301,PG-H__0077,PG 18:0_18:1
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,10,BASE,119,0.02052518620541731,65,339,PG-H__0483,PG 17:1_20:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,11,BASE,121,0.056662870395508505,70,208,PEO-H__0072,PE O-16:0_22:1
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,12,BASE,133,0.002910685452931968,172,202,PE-H__0485,PE 17:1_20:4
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,13,BASE,136,0.10008111490599345,104,203,PE-H__0488,PE 17:1_22:1
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,14,BASE,137,0.0011026387225491967,15,84,PS-H__0042,PS 14:0_22:0
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,15,BASE,139,0.0224243672740242,50,5,PA-H__0117,PA 18:0_22:0
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,16,BASE,141,0.2430186358557401,25,110,PS-H__0132,PS 18:1_18:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,17,BASE,143,0.004431943002525114,148,204,PE-H__0490,PE 17:1_22:3
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,18,BASE,145,0.003302428208099872,115,36,PA-H__0198,PA 20:0_20:1
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,19,BASE,146,0.02906358388086082,114,313,PG-H__0094,PG 16:1_22:4
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,20,BASE,152,0.042849456658358986,170,231,PEO-H__0129,PE O-18:0_22:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,21,BASE,154,0.001110697252484861,52,197,PE-H__0471,PE 17:0_22:6
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,22,BASE,164,0.00235098424323507,140,285,PG-H__0058,PG 16:1_20:3
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,23,BASE,166,0.0022194340215394427,165,160,PE-H__0164,PE 18:2_22:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,24,BASE,171,0.014489468912776554,84,75,PA-H__0289,PA 22:1_20:5
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,25,BASE,175,0.02055197359367885,80,155,PE-H__0158,PE 18:2_20:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,26,BASE,179,0.0030435813548569195,14,98,PS-H__0083,PS 18:0_16:1
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,27,BASE,182,0.012733364138250759,18,387,PC+Cl__0444,PC 16:1_18:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,28,BASE,197,0.0011542058237190786,60,74,PA-H__0279,PA 20:4_22:6
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,29,BASE,211,0.0017796236226615485,145,318,PG-H__0099,PG 14:0_24:4
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,30,BASE,212,0.004328126221311399,121,23,PA-H__0151,PA 18:1_24:4
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,31,BASE,215,0.0015122085889088548,167,287,PG-H__0060,PG 18:2_18:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,32,BASE,216,0.0011527609331009674,183,177,PE-H__0236,PE 20:2_20:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,33,BASE,218,0.006355509415755673,0,351,PCO+HCOO__0084,PC O-16:1_18:1
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,34,BASE,220,0.0011994730470494266,160,284,PG-H__0057,PG 16:0_20:4
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,35,BASE,224,0.0012682269332131278,1,375,PC+Cl__0219,PC 14:1_17:1
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,36,BASE,227,0.0030493404632940427,132,171,PE-H__0201,PE 20:0_20:4
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,37,BASE,228,0.008688431049173717,111,151,PE-H__0145,PE 18:1_22:5
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,38,BASE,229,0.0030317644321426504,67,35,PA-H__0197,PA 20:0_20:0
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,39,BASE,235,0.0016766063349577076,152,57,PA-H__0228,PA 20:1_22:6
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,40,BASE,236,0.01143571348543155,97,280,PG-H__0052,PG 16:0_20:5
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,41,BASE,237,0.0036867645692421785,131,198,PE-H__0481,PE 20:0_17:1
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,42,BASE,239,0.0616082453322032,107,175,PE-H__0220,PE 20:1_20:4
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,43,BASE,244,0.014933578264642325,108,282,PG-H__0054,PG 18:2_18:3
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,44,BASE,246,0.08362738739149775,21,389,PC+Cl__0658,PC 17:0_17:1
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,45,BASE,248,0.0020214254411057542,87,212,PEO-H__0076,PE O-16:0_22:5
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,46,BASE,256,0.004230347797652717,94,19,PA-H__0143,PA 18:1_22:3
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,47,BASE,258,0.03957136601458654,38,124,PE-H__0081,PE 16:0_24:6
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,48,BASE,266,0.001070504924346424,177,294,PG-H__0069,PG 16:0_20:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,49,BASE,267,0.004121898148795869,41,166,PE-H__0178,PE 20:1_18:3
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,50,BASE,271,0.03507887626589133,150,200,PE-H__0483,PE 17:1_20:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,51,BASE,277,0.0029034017160741643,74,252,PEO-H__0183,PE O-18:2_22:0
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,52,BASE,283,0.0015217893129586188,11,97,PS-H__0067,PS 16:0_20:5
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,53,BASE,284,0.006965233251819613,24,92,PS-H__0062,PS 16:0_20:0
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,54,BASE,285,0.0024990073350468845,125,342,PG-H__0502,PG 17:0_17:0
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,55,BASE,293,0.0013766143633431771,162,242,PEO-H__0157,PE O-18:1_22:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,56,BASE,295,0.01088759997649656,8,221,PEO-H__0107,PE O-16:1_24:1
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,57,BASE,298,0.027349346025652994,90,281,PG-H__0053,PG 16:1_20:4
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,58,BASE,299,0.002688533754090185,4,336,PG-H__0479,PG 17:1_18:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,59,BASE,302,0.0077394994338569065,101,194,PE-H__0468,PE 17:0_22:3
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,60,BASE,308,0.004921008444491788,57,164,PE-H__0168,PE 18:2_22:6
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,61,BASE,313,0.004930928360130924,174,297,PG-H__0072,PG 18:1_18:1
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,62,BASE,319,0.01505433904952393,138,44,PA-H__0207,PA 20:0_22:4
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,63,BASE,321,0.0027067653831285873,31,71,PA-H__0276,PA 22:3_20:4
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,64,BASE,323,0.0021282280458019428,135,293,PG-H__0068,PG 14:0_22:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,65,BASE,329,0.004877012592005975,82,316,PG-H__0097,PG 18:2_20:3
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,66,BASE,338,0.0025246432852639067,128,241,PEO-H__0156,PE O-18:1_22:1
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,67,BASE,339,0.001027884660910343,77,95,PS-H__0065,PS 16:0_20:3
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,68,BASE,349,0.005480474190915677,35,383,PC+Cl__0392,PC 16:0_18:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,69,BASE,355,0.013064874170262345,45,333,PG-H__0464,PG 17:0_20:5
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,70,BASE,375,0.0014836530613080638,48,235,PEO-H__0133,PE O-18:0_22:6
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,71,BASE,378,0.0010918874494828912,142,330,PG-H__0461,PG 17:0_20:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,72,BASE,381,0.0029140906919341543,124,244,PEO-H__0159,PE O-18:1_22:4
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,73,BASE,382,0.04736858283734614,28,384,PC+Cl__0435,PC 16:1_16:1
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,74,BASE,385,0.0010720296356095517,42,93,PS-H__0063,PS 16:0_20:1
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,75,BASE,389,0.0010813103441311062,157,121,PE-H__0074,PE 16:0_22:6
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,76,WEAK_EXTRA,28,0.00019298471843409116,20,329,PG-H__0460,PG 17:0_20:1
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,77,WEAK_EXTRA,70,0.0002766531480450124,64,26,PA-H__0162,PA 22:0_18:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,78,WEAK_EXTRA,81,0.0005828910463076359,22,371,PC+Cl__0177,PC 14:0_20:1
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,79,WEAK_EXTRA,83,0.00012466062742097448,161,276,PEO-H__0321,PE O-20:3_20:4
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,80,WEAK_EXTRA,93,0.0009133262048150343,2,91,PS-H__0060,PS 16:0_18:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,81,WEAK_EXTRA,95,0.00020441490999468156,134,262,PEO-H__0215,PE O-18:3_22:4
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,82,WEAK_EXTRA,100,0.00034560978002170936,81,153,PE-H__0156,PE 20:0_18:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,83,WEAK_EXTRA,102,0.00010446412278531561,85,42,PA-H__0205,PA 20:0_22:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,84,WEAK_EXTRA,112,0.00020891635591381217,175,174,PE-H__0219,PE 20:1_20:3
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,85,WEAK_EXTRA,144,0.00011461121928420428,147,187,PE-H__0460,PE 17:0_20:1
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,86,WEAK_EXTRA,155,0.000336562545089106,164,188,PE-H__0461,PE 17:0_20:2
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,87,WEAK_EXTRA,159,0.00014888336600465032,102,310,PG-H__0089,PG 18:1_20:5
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,88,WEAK_EXTRA,163,0.00016782430882945716,158,149,PE-H__0143,PE 18:1_22:3
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,89,WEAK_EXTRA,180,0.00024682903434567247,110,206,PE-H__0492,PE 17:1_22:5
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,90,WEAK_EXTRA,181,0.00011653856938781842,54,308,PG-H__0087,PG 16:0_22:6
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,91,WEAK_EXTRA,184,0.00047126244045106415,30,90,PS-H__0059,PS 16:0_18:1
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,92,WEAK_EXTRA,195,0.00010166563682168735,112,268,PEO-H__0262,PE O-20:1_20:1
CAL_R2_HIGH129,CAL,R2,HIGH129,5402,93,WEAK_EXTRA,210,0.0003860047944341988,17,89,PS-H__0058,PS 16:0_18:0
