identity_id,lipid_name,nearest_neighbor_identity,nearest_neighbor_cosine_full,nearest_neighbor_cosine_reduced,nearest_neighbor_identity_reduced,full_neighbor_matched_cosine_reduced,nearest_full_tie,nearest_reduced_tie,top5_neighbor_identities,top5_cosines_full,top5_cosines_reduced,top5_neighbor_identities_reduced,same_class_nearest_cosine,cross_class_nearest_cosine,shared_fragment_count,shared_fragment_fraction,sharing_unit,reduced_definition,verified_fragment_labels
196,PE 17:0_22:5,PE O-16:1_22:5,0.903597006779396,0.9172152643285805,PE O-16:1_22:5,0.9172152643285805,False,False,"[""PE O-16:1_22:5"", ""PE O-18:3_22:5"", ""PE O-18:2_22:5"", ""PE 18:2_22:5"", ""PE 16:1_22:5""]","[0.903597006779396, 0.8977706923562585, 0.8895921860902735, 0.8792206956923077, 0.8707050253593062]","[0.9172152643285805, 0.9098553484843447, 0.9049021525463078, 0.8993066304330152, 0.8985270338622672]","[""PE O-16:1_22:5"", ""PE O-18:3_22:5"", ""PE O-18:2_22:5"", ""PE 18:0_22:5"", ""PE 18:1_22:5""]",0.903597006779396,0.731149042828451,16,0.18181818181818182,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
197,PE 17:0_22:6,PE O-18:3_22:6,0.7871361524705736,0.8689241367699349,PE 18:0_22:6,0.868659551143409,False,False,"[""PE O-18:3_22:6"", ""PE O-18:2_22:6"", ""PE 18:0_22:6"", ""PE 17:1_22:6"", ""PE 16:1_22:6""]","[0.7871361524705736, 0.7608664637134244, 0.7437352947686324, 0.7296982340132863, 0.7243235752272402]","[0.8689241367699349, 0.868659551143409, 0.8490203749530234, 0.8468018123083343, 0.8325396683719289]","[""PE 18:0_22:6"", ""PE O-18:3_22:6"", ""PE 18:1_22:6"", ""PE O-18:2_22:6"", ""PE 18:2_22:6""]",0.7871361524705736,0.6535537999543244,19,0.21348314606741572,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
198,PE 20:0_17:1,PG 20:0_17:1,0.8238355577935433,0.8289266400365557,PG 20:0_17:1,0.8289266400365557,False,False,"[""PG 20:0_17:1"", ""PC O-16:1_17:1"", ""PG 18:0_17:1"", ""PE 17:1_22:1"", ""PC 17:1_17:1""]","[0.8238355577935433, 0.7624217861725603, 0.7298783595909382, 0.6299549552746307, 0.6203139004790527]","[0.8289266400365557, 0.7811204408815446, 0.7702689191072432, 0.696938192182404, 0.6349158448455706]","[""PG 20:0_17:1"", ""PE 17:1_22:1"", ""PG 18:0_17:1"", ""PE 17:1_20:1"", ""PC 14:0_17:1""]",0.6299549552746307,0.8238355577935433,27,0.2288135593220339,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
199,PE 17:1_20:1,PE 17:0_20:1,0.7937994913202445,0.696938192182404,PE 20:0_17:1,0.5645399488871736,False,False,"[""PE 17:0_20:1"", ""PE O-18:0_20:1"", ""PE 18:0_20:1"", ""PE O-20:1_20:1"", ""PE O-18:1_20:1""]","[0.7937994913202445, 0.7888795178566071, 0.7867908689723364, 0.7749692509260064, 0.7453929284054633]","[0.696938192182404, 0.6044524620263785, 0.5962172277591298, 0.5865495239041354, 0.5645399488871736]","[""PE 20:0_17:1"", ""PG 20:0_17:1"", ""PE 17:1_22:1"", ""PG 18:0_17:1"", ""PE 17:0_20:1""]",0.7937994913202445,0.7415122907837116,48,0.6233766233766234,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
200,PE 17:1_20:2,PE 20:2_20:2,0.9135491187878364,0.7561493312255111,PE 20:2_20:2,0.7561493312255111,False,False,"[""PE 20:2_20:2"", ""PE O-20:2_20:2"", ""PE O-18:2_20:2"", ""PE O-20:1_20:2"", ""PE O-18:1_20:2""]","[0.9135491187878364, 0.9064817194425202, 0.9017733523373941, 0.899649438405593, 0.8870494255330332]","[0.7561493312255111, 0.7476534129724522, 0.7374536579162109, 0.7240369123872992, 0.7044300240230187]","[""PE 20:2_20:2"", ""PE O-20:2_20:2"", ""PE O-18:2_20:2"", ""PE O-20:1_20:2"", ""PE 17:0_20:2""]",0.9135491187878364,0.8186545610042968,29,0.48333333333333334,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
201,PE 17:1_20:3,PE 20:3_20:3,0.9147460624859516,0.7767986984551356,PE 20:3_20:3,0.7767986984551356,False,False,"[""PE 20:3_20:3"", ""PE O-18:3_20:3"", ""PE O-18:2_20:3"", ""PE O-20:3_20:3"", ""PE O-20:2_20:3""]","[0.9147460624859516, 0.909043176866114, 0.9062698090104405, 0.9061140761925464, 0.9052056722292099]","[0.7767986984551356, 0.7715365806358407, 0.7699445370481364, 0.7672413296647064, 0.7658496179706749]","[""PE 20:3_20:3"", ""PE O-18:2_20:3"", ""PE O-18:3_20:3"", ""PE O-20:3_20:3"", ""PE O-20:2_20:3""]",0.9147460624859516,0.7837521634313909,29,0.48333333333333334,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
202,PE 17:1_20:4,PE 20:4_20:4,0.9110162578782212,0.8314356539842048,PE 20:4_20:4,0.8314356539842048,False,False,"[""PE 20:4_20:4"", ""PE O-18:2_20:4"", ""PE O-20:3_20:4"", ""PE O-20:2_20:4"", ""PE O-18:1_20:4""]","[0.9110162578782212, 0.8911090115523136, 0.8888033946466432, 0.8716651621022491, 0.8680427769939408]","[0.8314356539842048, 0.8079790690125846, 0.7937282736904255, 0.7884952823848214, 0.7777377451969494]","[""PE 20:4_20:4"", ""PE O-20:3_20:4"", ""PE O-20:2_20:4"", ""PE 20:2_20:4"", ""PE 20:1_20:4""]",0.9110162578782212,0.7192772819426894,43,0.581081081081081,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
203,PE 17:1_22:1,PE O-18:1_22:1,0.6921065620053084,0.7811204408815446,PE 20:0_17:1,0.5306627021784591,False,False,"[""PE O-18:1_22:1"", ""PE O-18:0_22:1"", ""PE O-16:0_22:1"", ""PE 17:0_22:1"", ""PE O-16:1_22:1""]","[0.6921065620053084, 0.6830282961657564, 0.6721018898433612, 0.6573541320220805, 0.6496847968495707]","[0.7811204408815446, 0.6854194516910033, 0.6691656895444223, 0.5962172277591298, 0.5515788024096939]","[""PE 20:0_17:1"", ""PG 20:0_17:1"", ""PG 18:0_17:1"", ""PE 17:1_20:1"", ""PC 14:0_17:1""]",0.6921065620053084,0.5842524506410715,21,0.328125,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
204,PE 17:1_22:3,PE O-18:2_22:3,0.9599528994369605,0.9087457040081878,PE O-18:2_22:3,0.9087457040081878,False,False,"[""PE O-18:2_22:3"", ""PE O-18:3_22:3"", ""PE O-18:1_22:3"", ""PE O-16:1_22:3"", ""PE O-16:0_22:3""]","[0.9599528994369605, 0.9592779494340963, 0.956987159473577, 0.9525115122330589, 0.9456355891895358]","[0.9087457040081878, 0.9066112895976668, 0.9046700686686293, 0.9011411338306152, 0.8895661187919226]","[""PE O-18:2_22:3"", ""PE O-18:3_22:3"", ""PE O-18:1_22:3"", ""PE O-16:1_22:3"", ""PE 18:1_22:3""]",0.9599528994369605,0.828079141346518,18,0.2535211267605634,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
205,PE 17:1_22:4,PE O-16:1_22:4,0.9648442794130717,0.929239443508211,PE O-16:1_22:4,0.929239443508211,False,False,"[""PE O-16:1_22:4"", ""PE O-18:3_22:4"", ""PE O-18:2_22:4"", ""PE O-18:1_22:4"", ""PE 18:2_22:4""]","[0.9648442794130717, 0.9639735821384466, 0.9618199381478267, 0.9593788127583097, 0.9540743981514735]","[0.929239443508211, 0.9267605319871924, 0.9265440214538967, 0.9222321545120391, 0.9191213732744814]","[""PE O-16:1_22:4"", ""PE O-18:3_22:4"", ""PE O-18:2_22:4"", ""PE O-18:1_22:4"", ""PE 18:1_22:4""]",0.9648442794130717,0.7929182933465626,15,0.1724137931034483,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
206,PE 17:1_22:5,PE O-16:1_22:5,0.9141611647260842,0.882840153422101,PE O-16:1_22:5,0.882840153422101,False,False,"[""PE O-16:1_22:5"", ""PE O-18:3_22:5"", ""PE O-18:2_22:5"", ""PE 18:2_22:5"", ""PE 16:1_22:5""]","[0.9141611647260842, 0.9079395559272733, 0.8995630901434709, 0.8897832576593677, 0.8818257894520815]","[0.882840153422101, 0.8756369103505042, 0.8708144513600862, 0.8651854856612236, 0.8646482702459245]","[""PE O-16:1_22:5"", ""PE O-18:3_22:5"", ""PE O-18:2_22:5"", ""PE 18:0_22:5"", ""PE 18:1_22:5""]",0.9141611647260842,0.7394747323512241,16,0.18823529411764706,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
207,PE 17:1_22:6,PE O-18:3_22:6,0.7806595205826583,0.803980744619006,PE 18:0_22:6,0.80343914408156,False,False,"[""PE O-18:3_22:6"", ""PE O-18:2_22:6"", ""PE 18:0_22:6"", ""PE 17:0_22:6"", ""PE 16:1_22:6""]","[0.7806595205826583, 0.7544490731295876, 0.7382476400182689, 0.7296982340132863, 0.7188461271762822]","[0.803980744619006, 0.80343914408156, 0.7854481708465001, 0.7833028866938914, 0.7829429619437043]","[""PE 18:0_22:6"", ""PE O-18:3_22:6"", ""PE 18:1_22:6"", ""PE O-18:2_22:6"", ""PE 17:0_22:6""]",0.7806595205826583,0.6490466873228061,23,0.2804878048780488,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
208,PE O-16:0_22:1,PE O-18:1_22:1,0.9563306222117822,0.9300099525338307,PE O-18:1_22:1,0.9300099525338307,False,False,"[""PE O-18:1_22:1"", ""PE O-18:0_22:1"", ""PE O-16:1_22:1"", ""PE 17:0_22:1"", ""PE 16:0_22:1""]","[0.9563306222117822, 0.9439603080918396, 0.9031047959706523, 0.9028147537211422, 0.8226302388258508]","[0.9300099525338307, 0.9040833289898034, 0.8671931451031535, 0.8445838028422571, 0.7986094714350096]","[""PE O-18:1_22:1"", ""PE O-18:0_22:1"", ""PE 17:0_22:1"", ""PE O-16:1_22:1"", ""PE 16:0_22:1""]",0.9563306222117822,0.7881699237572288,7,0.16279069767441862,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
209,PE O-16:0_22:2,PE O-18:2_22:2,0.9660075976822868,0.940784881270093,PE O-18:2_22:2,0.940784881270093,False,False,"[""PE O-18:2_22:2"", ""PE O-18:1_22:2"", ""PE O-16:1_22:2"", ""PE O-18:0_22:2"", ""PE 17:0_22:2""]","[0.9660075976822868, 0.9620201374911515, 0.9524232708389405, 0.9452449537063364, 0.9143819620351893]","[0.940784881270093, 0.9360945452082975, 0.9220384301367694, 0.9006151872761031, 0.8867530510869993]","[""PE O-18:2_22:2"", ""PE O-18:1_22:2"", ""PE O-16:1_22:2"", ""PE O-18:0_22:2"", ""PE 18:1_22:2""]",0.9660075976822868,0.7973418776999637,8,0.18181818181818182,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
210,PE O-16:0_22:3,PE O-18:2_22:3,0.9718809384341557,0.949034509652016,PE O-18:2_22:3,0.949034509652016,False,False,"[""PE O-18:2_22:3"", ""PE O-18:3_22:3"", ""PE O-18:1_22:3"", ""PE O-16:1_22:3"", ""PE 18:0_22:3""]","[0.9718809384341557, 0.9711974877300543, 0.9688774472865265, 0.9656198410489016, 0.9468543146563714]","[0.949034509652016, 0.9468053425265555, 0.9447767725205283, 0.943651958372072, 0.9282691224796075]","[""PE O-18:2_22:3"", ""PE O-18:3_22:3"", ""PE O-18:1_22:3"", ""PE O-16:1_22:3"", ""PE 18:1_22:3""]",0.9718809384341557,0.8383686221971386,8,0.18181818181818182,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
211,PE O-16:0_22:4,PE O-16:1_22:4,0.9642813330662601,0.9406116707106884,PE O-16:1_22:4,0.9406116707106884,False,False,"[""PE O-16:1_22:4"", ""PE O-18:3_22:4"", ""PE O-18:2_22:4"", ""PE O-18:1_22:4"", ""PE 18:2_22:4""]","[0.9642813330662601, 0.962670101566668, 0.9605136329095224, 0.9581339491659222, 0.9525761621539963]","[0.9406116707106884, 0.9365634742647467, 0.9363405411472576, 0.9320027246028021, 0.9286963484679712]","[""PE O-16:1_22:4"", ""PE O-18:3_22:4"", ""PE O-18:2_22:4"", ""PE O-18:1_22:4"", ""PE 18:1_22:4""]",0.9642813330662601,0.792726546707154,23,0.5476190476190477,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
212,PE O-16:0_22:5,PE O-16:1_22:5,0.90997577703283,0.876434080670198,PE O-16:1_22:5,0.876434080670198,False,False,"[""PE O-16:1_22:5"", ""PE O-18:3_22:5"", ""PE O-18:2_22:5"", ""PE 18:2_22:5"", ""PE 16:1_22:5""]","[0.90997577703283, 0.901901934914869, 0.8936338081695777, 0.8828996242811634, 0.8742391195539984]","[0.876434080670198, 0.8660900513772407, 0.8613209150812446, 0.8558554693178914, 0.8550581364239812]","[""PE O-16:1_22:5"", ""PE O-18:3_22:5"", ""PE O-18:2_22:5"", ""PE 18:0_22:5"", ""PE 18:1_22:5""]",0.90997577703283,0.7344981434752891,24,0.5581395348837209,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
213,PE O-16:0_22:6,PE O-18:3_22:6,0.7632124702069611,0.613559711627466,PE O-18:1_20:5,0.5690794071549526,False,False,"[""PE O-18:3_22:6"", ""PE O-18:2_22:6"", ""PE 18:0_22:6"", ""PE 17:0_22:6"", ""PE 17:1_22:6""]","[0.7632124702069611, 0.7403295828603212, 0.715583229997618, 0.7117592787280249, 0.7049355682706794]","[0.613559711627466, 0.5690794071549526, 0.5678399914542682, 0.5559065019852922, 0.5551735184309141]","[""PE O-18:1_20:5"", ""PE O-18:3_22:6"", ""PE 18:0_22:6"", ""PE 18:1_22:6"", ""PE O-18:2_22:6""]",0.7632124702069611,0.625678383019583,19,0.34545454545454546,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
214,PE O-16:1_22:0,PE O-18:2_22:0,0.6718844561084386,0.5788300830466656,PA 18:0_22:0,0.5732749792382349,False,False,"[""PE O-18:2_22:0"", ""PA 18:0_22:0"", ""PA 22:0_18:2"", ""PA 22:0_18:1"", ""PA 22:0_20:4""]","[0.6718844561084386, 0.6213615603989318, 0.6134161610372761, 0.5843322680545396, 0.5676943099590229]","[0.5788300830466656, 0.5787082104051089, 0.5732749792382349, 0.5645781227158845, 0.5585460971446883]","[""PA 18:0_22:0"", ""PA 22:0_18:1"", ""PE O-18:2_22:0"", ""PA 22:0_18:2"", ""PA 22:0_20:4""]",0.6718844561084386,0.6213615603989318,6,0.11764705882352941,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
215,PE O-16:1_22:1,PE O-18:1_22:1,0.9244334458851788,0.8841113277553135,PE O-18:1_22:1,0.8841113277553135,False,False,"[""PE O-18:1_22:1"", ""PE O-18:0_22:1"", ""PE O-16:0_22:1"", ""PE 17:0_22:1"", ""PE 16:0_22:1""]","[0.9244334458851788, 0.9124757276618691, 0.9031047959706523, 0.8727025302677209, 0.7953299720847431]","[0.8841113277553135, 0.8594642565025092, 0.8445838028422571, 0.824394707655021, 0.7593080291552258]","[""PE O-18:1_22:1"", ""PE O-18:0_22:1"", ""PE O-16:0_22:1"", ""PE 17:0_22:1"", ""PE 16:0_22:1""]",0.9244334458851788,0.7618815309638097,7,0.1346153846153846,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
216,PE O-16:1_22:2,PE O-18:2_22:2,0.9720951633313468,0.9641540299314665,PE O-18:2_22:2,0.9641540299314665,False,False,"[""PE O-18:2_22:2"", ""PE O-18:1_22:2"", ""PE O-16:0_22:2"", ""PE O-18:0_22:2"", ""PE 17:0_22:2""]","[0.9720951633313468, 0.968082575050221, 0.9524232708389405, 0.9512016777772698, 0.9201441943752473]","[0.9641540299314665, 0.9593471856613779, 0.9229865185089544, 0.9220384301367694, 0.9087800460777073]","[""PE O-18:2_22:2"", ""PE O-18:1_22:2"", ""PE O-18:0_22:2"", ""PE O-16:0_22:2"", ""PE 18:1_22:2""]",0.9720951633313468,0.8023665493817098,8,0.1509433962264151,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
217,PE O-16:1_22:3,PE O-18:2_22:3,0.9789476971502981,0.9782288348045862,PE O-18:2_22:3,0.9782288348045862,False,False,"[""PE O-18:2_22:3"", ""PE O-18:3_22:3"", ""PE O-18:1_22:3"", ""PE O-16:0_22:3"", ""PE 18:0_22:3""]","[0.9789476971502981, 0.9782592769269264, 0.9759223669619319, 0.9656198410489016, 0.9537390993128955]","[0.9782288348045862, 0.9759310937452919, 0.9738401205999104, 0.9568246600341663, 0.9522385495776391]","[""PE O-18:2_22:3"", ""PE O-18:3_22:3"", ""PE O-18:1_22:3"", ""PE 18:1_22:3"", ""PE 18:0_22:3""]",0.9789476971502981,0.844464583665799,8,0.1509433962264151,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
218,PE O-16:1_22:4,PE O-18:3_22:4,0.9808689660911778,0.9790903376245963,PE O-18:3_22:4,0.9790903376245963,False,False,"[""PE O-18:3_22:4"", ""PE O-18:2_22:4"", ""PE O-18:1_22:4"", ""PE 18:2_22:4"", ""PE 18:1_22:4""]","[0.9808689660911778, 0.9786796854862505, 0.9761218381725485, 0.9706434844353532, 0.9673900202170479]","[0.9790903376245963, 0.978862702322919, 0.9742373479338999, 0.9707589536674025, 0.9603191374833454]","[""PE O-18:3_22:4"", ""PE O-18:2_22:4"", ""PE O-18:1_22:4"", ""PE 18:1_22:4"", ""PE 18:2_22:4""]",0.9808689660911778,0.8063818004289947,15,0.25,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
219,PE O-16:1_22:5,PE O-18:3_22:5,0.9447204529559954,0.9540815844831271,PE O-18:3_22:5,0.9540815844831271,False,False,"[""PE O-18:3_22:5"", ""PE O-18:2_22:5"", ""PE 18:2_22:5"", ""PE 16:1_22:5"", ""PE 18:1_22:5""]","[0.9447204529559954, 0.9359789211362277, 0.9254990815922643, 0.9172143942259909, 0.9143053215661411]","[0.9540815844831271, 0.9487955649732148, 0.9424145279644527, 0.9417979420146311, 0.9283602402436721]","[""PE O-18:3_22:5"", ""PE O-18:2_22:5"", ""PE 18:0_22:5"", ""PE 18:1_22:5"", ""PE 18:2_22:5""]",0.9447204529559954,0.7694292462455312,16,0.26229508196721313,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
220,PE O-16:1_24:0,PA 24:0_16:1,0.6635490118197916,0.8182998649583536,PA 24:0_16:1,0.8182998649583536,False,False,"[""PA 24:0_16:1"", ""PA 24:0_18:2"", ""PA 18:0_24:0"", ""PA 24:0_18:1"", ""PA 16:0_24:0""]","[0.6635490118197916, 0.5355044670085117, 0.5032124402094185, 0.4827915752316312, 0.27382846565492003]","[0.8182998649583536, 0.7692055149169523, 0.7673821950484719, 0.7640239720395776, 0.43005380959558587]","[""PA 24:0_16:1"", ""PA 24:0_18:2"", ""PA 24:0_18:1"", ""PA 18:0_24:0"", ""PA 16:0_24:0""]",0.11988331170612887,0.6635490118197916,6,0.07792207792207792,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
221,PE O-16:1_24:1,PA 18:1_24:1,0.6708976517475231,0.9368513594190271,PA 18:1_24:1,0.9368513594190271,False,False,"[""PA 18:1_24:1"", ""PA 24:1_18:2"", ""PA 18:0_24:1"", ""PA 16:0_24:1"", ""PE O-16:1_24:0""]","[0.6708976517475231, 0.42151353830178045, 0.34740316557506584, 0.1751707337141047, 0.11988331170612887]","[0.9368513594190271, 0.823717300887611, 0.8191706343117974, 0.4692291455214904, 0.03547813485583607]","[""PA 18:1_24:1"", ""PA 18:0_24:1"", ""PA 24:1_18:2"", ""PA 16:0_24:1"", ""PE O-16:1_24:0""]",0.11988331170612887,0.6708976517475231,18,0.24,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
222,PE O-16:1_24:4,PE 16:0_24:4,0.9087919461652165,0.9716776186317861,PE 16:0_24:4,0.9716776186317861,False,False,"[""PE 16:0_24:4"", ""PA 18:1_24:4"", ""PA 18:2_24:4"", ""PG 14:0_24:4"", ""PA 18:0_24:4""]","[0.9087919461652165, 0.7660750464750594, 0.6398118823328658, 0.5412607987524525, 0.47600998530816335]","[0.9716776186317861, 0.9219787591660465, 0.8073265060615505, 0.8008324403310937, 0.6619658937802632]","[""PE 16:0_24:4"", ""PA 18:1_24:4"", ""PA 18:2_24:4"", ""PA 18:0_24:4"", ""PG 14:0_24:4""]",0.9087919461652165,0.7660750464750594,18,0.2465753424657534,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
223,PE O-16:1_24:5,PE 16:0_24:5,0.9300862052110088,0.9865358864469337,PE 16:0_24:5,0.9865358864469337,False,False,"[""PE 16:0_24:5"", ""PA 18:1_24:5"", ""PA 18:2_24:5"", ""PA 18:0_24:5"", ""PA 16:0_24:5""]","[0.9300862052110088, 0.48230189894400705, 0.4548662144695499, 0.29295135230026853, 0.2731435172772336]","[0.9865358864469337, 0.8278212415806385, 0.7287620130502495, 0.702433915086238, 0.5458675347624925]","[""PE 16:0_24:5"", ""PA 18:1_24:5"", ""PA 18:2_24:5"", ""PA 18:0_24:5"", ""PA 16:0_24:5""]",0.9300862052110088,0.48230189894400705,19,0.25333333333333335,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
224,PE O-16:1_24:6,PE 16:0_24:6,0.8867746957909439,0.9877203615578602,PE 16:0_24:6,0.9877203615578602,False,False,"[""PE 16:0_24:6"", ""PA 18:2_24:6"", ""PA 18:1_24:6"", ""PA 18:0_24:6"", ""PE O-18:1_22:6""]","[0.8867746957909439, 0.30085878286889706, 0.2577701057726157, 0.24008019418329868, 0.09576059730935094]","[0.9877203615578602, 0.7713333198171579, 0.7360380396741001, 0.7093321583343192, 0.035227246229722425]","[""PE 16:0_24:6"", ""PA 18:0_24:6"", ""PA 18:1_24:6"", ""PA 18:2_24:6"", ""PE O-18:1_22:6""]",0.8867746957909439,0.30085878286889706,22,0.27848101265822783,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
225,PE O-18:0_20:1,PE 17:0_20:1,0.9037729026415178,0.7818984486858385,PE 17:0_20:1,0.7818984486858385,False,False,"[""PE 17:0_20:1"", ""PE 18:0_20:1"", ""PE O-20:1_20:1"", ""PE O-18:1_20:1"", ""PA 20:1_22:6""]","[0.9037729026415178, 0.9005810873166741, 0.8874848477299015, 0.86461032015736, 0.8460423135518658]","[0.7818984486858385, 0.7408313069686325, 0.7212045098778851, 0.7139952547012979, 0.6890626084091492]","[""PE 17:0_20:1"", ""PE 18:0_20:1"", ""PE O-20:1_20:1"", ""PA 20:1_22:6"", ""PE O-18:1_20:1""]",0.9037729026415178,0.8460423135518658,18,0.2465753424657534,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
226,PE O-18:0_20:2,PE 20:2_20:2,0.9501374568935038,0.868073385403302,PE 20:2_20:2,0.868073385403302,False,False,"[""PE 20:2_20:2"", ""PE O-20:2_20:2"", ""PE O-18:2_20:2"", ""PE O-20:1_20:2"", ""PE O-18:1_20:2""]","[0.9501374568935038, 0.9451106946176854, 0.9401539242382083, 0.9379876094118984, 0.930867998102397]","[0.868073385403302, 0.864145747800122, 0.8522131739750884, 0.8368500734544638, 0.8286107259596354]","[""PE 20:2_20:2"", ""PE O-20:2_20:2"", ""PE O-18:2_20:2"", ""PE O-20:1_20:2"", ""PE O-18:1_20:2""]",0.9501374568935038,0.8534986101931873,10,0.2222222222222222,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
