identity_id,lipid_name,q_full,q_deleted,absolute_necessity_loss,relative_necessity_loss,full_diagnostic_abundance,redistribution_total,top_replacement_identity,top_replacement_gain,top_replacement_fraction,top5_replacement_identities,top5_replacement_gains,unique_top_replacement,top_tie_identities,source_eligible,numerical_edge_tolerance,residual_absorption,delta_residual_absorption,removed_vs_positive_replacement_signal_cosine,removed_signal_projection_fraction,deletion_residual_norm,delta_residual_norm,residual_direction_nonzero,delta_residual_direction_nonzero,diagnostic_scope,absorption_interpretation,eligible_block_count,replacement_rank_stability,unique_top_by_block,eligible_blocks
187,PE 17:0_20:1,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
188,PE 17:0_20:2,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
189,PE 17:0_20:3,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
190,PE 17:0_20:4,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
191,PE 17:0_20:5,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
192,PE 17:0_22:1,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
193,PE 17:0_22:2,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
194,PE 17:0_22:3,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
195,PE 17:0_22:4,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
196,PE 17:0_22:5,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
197,PE 17:0_22:6,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
198,PE 20:0_17:1,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
199,PE 17:1_20:1,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
200,PE 17:1_20:2,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
201,PE 17:1_20:3,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
202,PE 17:1_20:4,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
203,PE 17:1_22:1,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
204,PE 17:1_22:3,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
205,PE 17:1_22:4,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
206,PE 17:1_22:5,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
207,PE 17:1_22:6,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
208,PE O-16:0_22:1,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
209,PE O-16:0_22:2,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
210,PE O-16:0_22:3,0.012247866282484934,0.012247901137741239,3.4855256304464066e-08,2.8458227333411545e-06,0.0004996670513346241,0.002436204893639905,PG 16:1_22:3,0.0011583408904796675,0.4754694044939441,"[""PG 16:1_22:3"", ""PE 16:0_22:4"", ""PE 18:1_22:6"", ""PG 16:0_22:6"", ""PE O-18:3_22:6""]","[0.0011583408904796675, 0.0007629960338522979, 8.414285899415938e-05, 4.328668388429817e-05, 4.133050685599469e-05]",PG 16:1_22:3,"[""PG 16:1_22:3""]",True,1.5404566511278972e-11,-5.09427963679501e-17,-9.554864393616611e-15,0.3161577794395143,0.9040672071094455,0.11067023600653085,0.00018669562474946718,True,True,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",30,"{""n"": 435, ""median"": 0.4917979830204687, ""q25"": 0.4035792898631445, ""q75"": 0.6338540165480262, ""IQR"": 0.2302747266848817, ""minimum"": 0.15892601727541442, ""maximum"": 0.9999971243654433}","[null, null, null, null, null, null, ""PG 16:1_22:3"", ""PE O-16:0_22:4"", ""PG 16:1_22:3"", ""PE O-16:0_22:4"", ""PG 16:1_22:3"", ""PG 16:1_22:3"", ""PG 16:1_22:3"", null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, ""PG 16:1_22:3"", ""PG 16:1_22:3"", ""PG 16:1_22:3"", ""PG 16:1_22:3"", ""PE O-16:0_22:4"", ""PE O-16:0_22:4"", ""PG 14:0_22:3"", ""PG 14:0_22:3"", ""PG 16:1_22:3"", ""PE O-16:1_22:3"", null, null, ""PG 14:0_22:2"", ""PE O-18:0_22:3"", ""PE O-18:0_22:3"", ""PE O-18:0_22:3"", ""PE O-18:0_22:3"", ""PE O-18:0_22:3"", ""PE O-16:0_22:4"", ""PE O-18:2_22:3"", ""PE O-16:0_22:4"", ""PE O-16:0_22:4"", ""PE O-18:2_22:3"", ""PE O-18:0_22:3"", ""PE O-18:0_22:3"", null, null]","[6, 7, 8, 9, 10, 11, 12, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61]"
211,PE O-16:0_22:4,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",10,"{""n"": 45, ""median"": 0.8220111199113981, ""q25"": 0.75095934173337, ""q75"": 0.8753850139570474, ""IQR"": 0.1244256722236774, ""minimum"": 0.6268648301823883, ""maximum"": 0.9999684763928857}","[null, null, null, null, null, null, null, ""PE O-18:1_22:4"", ""PE O-18:2_22:4"", ""PE O-18:2_22:4"", ""PE O-18:2_22:4"", ""PE O-18:2_22:4"", null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, ""PE O-18:2_22:4"", null, null, ""PE O-18:1_22:4"", ""PE O-18:1_22:4"", null, null, null, null, null, null, null, null, null, null, null, null, null, null, ""PE O-18:2_22:4"", ""PE O-18:2_22:4"", null, null, null, null, null]","[7, 8, 9, 10, 11, 38, 41, 42, 57, 58]"
212,PE O-16:0_22:5,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
213,PE O-16:0_22:6,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
214,PE O-16:1_22:0,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
215,PE O-16:1_22:1,0.012247866282484934,0.012249743105979467,1.8768234945325951e-06,0.00015323677211134403,0.001437912121240235,0.002630510962191704,PE O-18:1_20:1,0.0006292775544863054,0.23922255534824985,"[""PE O-18:1_20:1"", ""PS 14:0_22:1"", ""PE O-20:3_20:4"", ""PC 16:0_18:1"", ""PG 14:0_22:1""]","[0.0006292775544863054, 0.00024656404411220467, 0.00023622504106191738, 0.00018518864541811758, 0.0001362820661697864]",PE O-18:1_20:1,"[""PE O-18:1_20:1""]",True,1.5404566511278972e-11,3.134705608806957e-17,1.0387185061566475e-15,0.1420522916444603,0.09230251236321195,0.11067855757092004,0.0013699720780115795,True,True,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",52,"{""n"": 1326, ""median"": 0.6920938523672803, ""q25"": 0.6257626229006572, ""q75"": 0.8758130916642388, ""IQR"": 0.2500504687635816, ""minimum"": 0.4765410892616883, ""maximum"": 1.0000000000000002}","[null, null, null, ""PS 14:0_22:1"", ""PS 14:0_22:1"", ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", ""PS 14:0_22:1"", ""PS 14:0_22:1"", ""PS 14:0_22:1"", ""PS 14:0_22:1"", ""PS 14:0_22:1"", ""PG 16:1_20:1"", null, null, ""PS 14:0_22:1"", ""PS 14:0_22:1"", ""PS 14:0_22:1"", ""PS 14:0_22:1"", ""PS 14:0_22:1"", ""PS 14:0_22:1"", ""PS 14:0_22:1"", ""PS 14:0_22:1"", ""PS 14:0_22:1"", ""PS 14:0_22:1"", ""PS 14:0_22:1"", ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", ""PS 14:0_22:1"", ""PS 14:0_22:1"", ""PS 14:0_22:1"", null, null, null, ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", null, ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", ""PE O-18:1_22:1"", ""PE O-18:1_20:1"", ""PE O-18:1_20:1"", null, null, null]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 50, 51, 53, 54, 55, 56, 57, 58, 59, 60]"
216,PE O-16:1_22:2,0.012247866282484934,0.012251204880615514,3.3385981305800866e-06,0.00027258610220801187,0.0023327761458114883,0.0035576678599237663,PE O-16:0_22:2,0.001424483197250182,0.40039802840963007,"[""PE O-16:0_22:2"", ""PG 16:1_22:3"", ""PE 16:0_22:4"", ""PS 14:0_22:2"", ""PE 20:1_20:4""]","[0.001424483197250182, 0.0005768005638715349, 0.00037846541701118397, 0.00022666057079789577, 0.0001437038584402423]",PE O-16:0_22:2,"[""PE O-16:0_22:2""]",True,1.5404566511278972e-11,0.0,0.7618491952422697,0.8399614763180515,0.5982385916273536,0.11068516106784827,0.0010399284986375228,True,True,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",52,"{""n"": 1326, ""median"": 0.6302956670766915, ""q25"": 0.557071213929883, ""q75"": 0.7296662104038542, ""IQR"": 0.17259499647397114, ""minimum"": 0.3695295327303275, ""maximum"": 1.0}","[null, null, null, ""PG 14:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-18:2_22:2"", ""PE O-18:2_22:2"", ""PE O-18:2_22:2"", ""PE O-18:2_22:2"", ""PE O-18:2_22:2"", ""PE O-18:2_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PG 14:0_22:2"", null, null, ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", null, null, null, ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", null, ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-16:0_22:2"", ""PE O-18:2_22:2"", ""PE O-18:2_22:2"", ""PE O-18:2_22:2"", ""PE O-18:2_22:2"", ""PE O-16:0_22:2"", null, null, null]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 50, 51, 53, 54, 55, 56, 57, 58, 59, 60]"
