identity_id,lipid_name,common_fragment_support,specific_fragment_support,common_fragment_count,specific_fragment_count,fragment_channel_count,specific_fragment_observed_fraction,observation_rule_status,positive_B_fraction,diagnostic_attribution_mean,diagnostic_attribution_max,specific_support_attribution,specific_support_B_weighted_attribution,specific_predicted_signal,attribution_scope,support_unit,diagnostic_label,nnls_specific_support_attribution,global_diagnostic_specific_support_attribution,verified_fragment_labels
97,PS 16:0_20:5,0.46387130606532134,0.0,70,0,70,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0,0.0,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
98,PS 18:0_16:1,0.48695710620137317,0.0,69,0,69,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0006316397962167745,0.008240553098906308,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
99,PS 16:1_18:1,0.6909227353436631,0.0,68,0,68,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.001674286440238567,0.056432025468813145,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
100,PS 20:0_16:1,0.25656867617849455,0.0,76,0,76,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.04664303350805218,0.5519197402697927,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
101,PS 16:1_20:1,0.39080904421900825,0.0,74,0,74,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.11198328544596743,0.9584961033372928,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
102,PS 16:1_20:2,0.3741216057242509,0.0,71,0,71,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.01413527930221462,0.25458496466289704,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
103,PS 16:1_20:3,0.2570368962611254,0.0,71,0,71,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.009147372408117338,0.12303814636877052,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
104,PS 16:1_20:4,0.48037177831235006,0.0,78,0,78,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0017360896363702062,0.06445775076320905,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
105,PS 18:0_18:0,0.3786806047161407,0.0,53,0,53,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,1.075600240574081e-08,9.012601364043337e-08,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
106,PS 18:0_18:1,0.7091028231894363,0.0,67,0,67,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.32847475745178295,0.9522264103159637,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
107,PS 18:0_18:2,0.8052357524733689,0.0,77,0,77,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.053614220330601876,0.7415557999767264,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
108,PS 18:0_18:3,0.7322109995662108,0.0,75,0,75,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.012965489535823313,0.2521552492947462,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
109,PS 18:1_18:1,0.7898519219352177,0.0,51,0,51,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.22054729387372138,0.8791776150304451,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
110,PS 18:1_18:2,0.769447803245152,0.0,60,0,60,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,7.607486022527181e-05,0.0017647514732797398,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
111,PS 18:1_18:3,0.6473888955483329,0.0,64,0,64,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.04057399492077513,0.7699416788065845,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
112,PS 18:2_18:2,0.576474462632556,0.0,47,0,47,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.048052681465592446,0.4926062927859022,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
113,PS 17:0_18:1,0.5784172859353452,0.0,73,0,73,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.01943745671536555,0.15609103813314473,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
114,PS 17:0_18:2,0.5213036842018612,0.0,73,0,73,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.09309319167894473,0.911850471534129,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
115,PS 18:0_17:1,0.3725802927026066,0.0,67,0,67,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.094207662025247,0.8377754326988552,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
116,PE 16:0_22:1,0.13549914315274253,0.0,54,0,54,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,2.338054147038723e-08,1.296306263249527e-07,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
117,PE 16:0_22:2,0.13673524279648713,0.0,57,0,57,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.00708220512521179,0.20853961230524162,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
118,PE 16:0_22:3,0.13994894756322185,0.0,57,0,57,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.007200894883710033,0.17956853924179111,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
119,PE 16:0_22:4,0.23542220733932295,0.0,64,0,64,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.15217450953558073,0.5130980055245686,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
120,PE 16:0_22:5,0.25806081985550866,0.0,62,0,62,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.00022849113803589144,0.0018413899915080746,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
121,PE 16:0_22:6,1.0245336017209759,0.0,62,0,62,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.2150695116962794,0.8470704291121316,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
122,PE 16:0_24:4,0.13220269782225486,3.269312991206638e-05,54,2,56,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,1.0,0.08778733071111529,0.9943977452178333,0.9713528688509541,0.971929547118334,1.9584490800137427e-10,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,0.9793788343925766,0.0,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
123,PE 16:0_24:5,0.13291735700419535,0.0,58,0,58,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.05387911716583433,0.9917206667835461,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
124,PE 16:0_24:6,0.136809608845925,6.521996721192908e-05,60,2,62,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,1.0,0.03426433030611162,0.9999759378660408,0.9999512023026849,0.9999601250736664,5.515636190216254e-08,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,0.9999996814915195,0.0,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
125,PE 22:0_16:1,0.11256224156295394,0.0,51,0,51,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.08116287894602689,0.6476052331713223,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
126,PE 16:1_22:1,0.11595205022497802,0.0,53,0,53,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0034812017313296923,0.012518783149436084,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
127,PE 16:1_22:2,0.11718814986872265,0.0,56,0,56,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0,0.0,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
128,PE 16:1_22:3,0.12040185463545738,0.0,56,0,56,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0,0.0,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
129,PE 16:1_22:4,0.21587511441155846,0.0,63,0,63,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,1.871660831586149e-05,0.0002868657885300638,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
130,PE 16:1_22:5,0.23851372692774428,0.0,61,0,61,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.006656843207324855,0.09403210881502821,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
131,PE 16:1_22:6,1.0049865087932113,0.0,61,0,61,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.004776466482223041,0.07667132751903545,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
132,PE 18:0_20:0,0.44066678659597713,0.0,64,0,64,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0,0.0,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
133,PE 18:0_20:1,0.4770105389680291,0.0,65,0,65,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.008223861728249803,0.09209599396602564,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
134,PE 18:0_20:2,0.4824565559579814,0.0,64,0,64,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,1.4831063257702412e-06,2.282180391196729e-05,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
135,PE 18:0_20:3,0.4951753809776941,0.0,64,0,64,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.00015509294452034175,0.002434233410241066,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
136,PE 18:0_20:4,0.8093660887288516,0.0,78,0,78,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.14540857497661094,0.4724596690712871,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
137,PE 18:0_20:5,0.8019929464008809,0.0,75,0,75,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.04142002868353613,0.698473250040738,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
138,PE 18:0_22:3,0.4435526221856953,0.0,62,0,62,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0003729334079647147,0.00953466143230967,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
139,PE 18:0_22:4,0.5383384748148121,0.0,67,0,67,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.13254504454949792,0.5590777546848356,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
140,PE 18:0_22:5,0.5558229871017104,0.0,60,0,60,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,6.332895834031324e-05,0.0006569609808982407,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
141,PE 18:0_22:6,1.0331507926203185,0.0,54,0,54,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.38707180522512546,0.7606376776616136,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
142,PE 20:0_18:1,0.5706614710605492,0.0,70,0,70,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,1.7762725512845822e-05,0.00012515590027246994,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
143,PE 18:1_20:1,0.6070052234326011,0.0,71,0,71,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.014406449160174062,0.11401419759216672,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
144,PE 18:1_20:2,0.6124512404225535,0.0,70,0,70,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0015815824503491883,0.01874305187620121,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
145,PE 18:1_20:3,0.6251700654422663,0.0,70,0,70,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.016681887974832298,0.2216755996066649,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
