severity,dataset_id,lipid_name,K,replicate,state,X_hat,rho_zero,cone_isolation,max_fragment_cosine,collective_gain,abundance_multiplier,full_spectral_change,fragment_spectral_change,achieved_dropout_rate
MILD,MILD__HOLD_R3_K175,PA 20:1_22:5,175,R3,filter_loss,0.007670252061550797,1.4518815929921936e-06,0.22030580527220145,0.8930555529932804,0.2632540567277174,2.0,0.0030627099534888957,0.0029952224810618766,0.0125
MILD,MILD__HOLD_R3_K175,PA 20:1_22:6,175,R3,filter_loss,0.012322180778799074,1.408978205985634e-07,0.23670331410171605,0.9753576763078726,0.2468565478982028,1.0760213163243861,0.0025643340536040116,0.0025700567332332946,0.06172839506172839
MILD,MILD__HOLD_R3_K175,PA 20:3_22:4,175,R3,filter_loss,0.0028482063773163538,0.0,0.402579539322542,0.7488776965339671,0.3030548023026991,0.5,0.0032054403866504932,0.003222308663755058,0.09302325581395349
MILD,MILD__HOLD_R3_K175,PA 20:4_22:4,175,R3,filter_loss,0.0034466377263485596,2.155774786823472e-06,0.48634054946811606,0.6664725514235691,0.28586225820427874,0.5,0.014403718647744035,0.015260405212573436,0.03225806451612903
MILD,MILD__HOLD_R3_K175,PA 22:0_18:2,175,R3,filter_loss,0.01052951479436494,0.0,0.34226134747101367,0.761776416520081,0.4474985059635067,1.0760213163243861,0.0030674863975856947,0.0028834133419998187,0.0547945205479452
MILD,MILD__HOLD_R3_K175,PA 22:0_20:1,175,R3,filter_loss,0.011494670677703269,1.0626518825440194e-05,0.4020166500263304,0.8495611434984474,0.2527636987135384,1.0760213163243861,0.01593733933205499,0.018926282928069638,0.04
MILD,MILD__HOLD_R3_K175,PA 22:0_20:3,175,R3,filter_loss,0.012666337620712082,5.23212542756702e-06,0.4070101497165706,0.700138513759436,0.38977747877753405,0.5,0.009922850596979504,0.01301240678684945,0.02631578947368421
MILD,MILD__HOLD_R3_K175,PA 22:0_20:4,175,R3,filter_loss,0.019178974374435144,1.0486697336451187e-06,0.4550397992700734,0.7513055221510871,0.3384293666283728,2.0,0.0023387656878122165,0.0024800429863981455,0.04819277108433735
MILD,MILD__HOLD_R3_K175,PA 22:1_18:2,175,R3,filter_loss,0.020271636776523532,1.4017600222127354e-05,0.3672416022212644,0.8804726866933393,0.42728280324989093,2.0,0.006605096516895115,0.006326827710238514,0.02702702702702703
MILD,MILD__HOLD_R3_K175,PA 22:1_20:2,175,R3,filter_loss,0.01041047327219146,4.082096634044371e-19,0.43337633237958284,0.8789327040599717,0.27097424872123554,2.0,0.0080624691981116,0.011981980213494614,0.04
MILD,MILD__HOLD_R3_K175,PA 22:1_20:3,175,R3,retained_true,0.01660798517324141,2.1478699411835275e-05,0.47201880717776407,0.8266719825061805,0.24944586960093668,0.5340342571614348,0.010869264824328262,0.012492854571788947,0.05194805194805195
MILD,MILD__HOLD_R3_K175,PA 22:1_20:5,175,R3,filter_loss,0.013516682921739328,8.405694487709207e-07,0.35373566324826666,0.8941830868357824,0.2306843778836697,0.5,0.0036393607382263493,0.003952696241691589,0.025
MILD,MILD__HOLD_R3_K175,PA 22:5_22:5,175,R3,filter_loss,0.006046606396757613,1.905705085034301e-07,0.37471749963267753,0.9264320052062154,0.08562930665407442,0.8939526432607221,0.05654517952012661,0.05902033614793045,0.10869565217391304
MILD,MILD__HOLD_R3_K175,PA 22:6_22:6,175,R3,retained_true,0.01707382293165932,4.553945584215602e-05,0.5618631902016936,0.691000163096786,0.18635717808006635,2.0,0.00917253164779075,0.009477089595620991,0.0625
MILD,MILD__HOLD_R3_K175,PA 24:1_18:2,175,R3,filter_loss,0.009136732007701752,9.368656033581777e-06,0.416531063009088,0.7481851339902038,0.35294871355264307,1.0000000000000002,0.0021331576615825076,0.0017595765424679444,0.045454545454545456
MILD,MILD__HOLD_R3_K175,PC 14:0_20:2,175,R3,filter_loss,0.010662959736636234,1.152394861711114e-06,0.3254331442131747,0.6041425983942957,0.4715533114037237,0.8939526432607221,0.007462943955335866,0.007518058498400038,0.05
MILD,MILD__HOLD_R3_K175,PC 14:0_20:4,175,R3,retained_true,0.007421389578046984,7.124098427499831e-05,0.6036768381098416,0.7745273553735048,0.030942368542241527,0.7802037075442214,0.0018490512821154326,0.0018224172135786754,0.012048192771084338
MILD,MILD__HOLD_R3_K175,PC 14:1_20:1,175,R3,retained_true,0.016710109529272196,4.448316114656629e-05,0.4158486366407816,0.6900215947371616,0.30806497780657766,2.0,0.0002922287015207914,0.00029117252372179436,0.012987012987012988
MILD,MILD__HOLD_R3_K175,PC 16:0_18:0,175,R3,filter_loss,0.007721348403623432,1.8481629729486156e-06,0.49212912704514206,0.6471130837014081,0.2680149501547328,0.7802037075442214,0.004063515546806951,0.004072487376110989,0.07058823529411765
MILD,MILD__HOLD_R3_K175,PC 16:0_18:1,175,R3,filter_loss,0.002017480016254876,0.0,0.3986166534022413,0.6482926248318512,0.4109027795617344,0.5340342571614348,0.002719818573634347,0.002719800540087247,0.11594202898550725
MILD,MILD__HOLD_R3_K175,PC 16:0_18:2,175,R3,filter_loss,0.030450139925549555,3.6593407610236045e-06,0.3131917397743864,0.5996238721920917,0.4899091295507795,2.0,0.06290873847509104,0.06290881606687038,0.05747126436781609
MILD,MILD__HOLD_R3_K175,PC 16:1_18:1,175,R3,filter_loss,0.01476397677760513,3.383680376419326e-08,0.3710824945274597,0.6900215947371616,0.3528311199198995,2.0,0.005740128810954093,0.005740337720885114,0.06521739130434782
MILD,MILD__HOLD_R3_K175,PC 16:1_18:2,175,R3,retained_true,0.022298806569006565,2.580891808807646e-05,0.6451321224456396,0.494520891089959,0.2246564065829395,2.0,0.07762520620459001,0.07763217030105019,0.06666666666666667
MILD,MILD__HOLD_R3_K175,PC 20:0_14:1,175,R3,filter_loss,0.0070596479102812,3.539948883525033e-08,0.593367589246976,0.47707361889437966,0.2851238976272237,0.6170676298438253,0.002188794125086768,0.0021900445777822686,0.05333333333333334
MILD,MILD__HOLD_R3_K175,PC O-16:0_17:0,175,R3,retained_true,0.00914702629206494,0.00011297188511220093,0.7536429126805174,0.6594747873316874,0.016839149861247793,0.689110922829001,0.0021199241046659933,0.002119924212811153,0.0
MILD,MILD__HOLD_R3_K175,PC O-16:1_18:1,175,R3,retained_true,0.01203223123745816,0.00025247997622209866,0.8076497414228311,0.6052609717953458,0.02991086558637346,1.0000000000000002,0.0011780312079956445,0.0011619748561649823,0.08571428571428572
MILD,MILD__HOLD_R3_K175,PE 16:0_22:1,175,R3,filter_loss,0.012801656294540624,1.1188238832833127e-06,0.20454583643989277,0.8508967724619106,0.32715941021570594,1.4538436095675817,0.0026095936024855826,0.0026208471119697485,0.09259259259259259
MILD,MILD__HOLD_R3_K175,PE 16:0_22:2,175,R3,filter_loss,0.008040675104105255,0.0,0.1886425381510025,0.8572487991575071,0.3301179135196991,2.0,0.0008072029675337822,0.0008077406273154786,0.017543859649122806
MILD,MILD__HOLD_R3_K175,PE 16:0_22:4,175,R3,filter_loss,0.00991870600844755,9.2570059838269e-09,0.15895469448868532,0.9923755383909935,0.2386585476665622,2.0,0.0026445506599418467,0.0026437613959471307,0.015625
MILD,MILD__HOLD_R3_K175,PE 16:0_24:5,175,R3,filter_loss,0.009807696257990384,1.1727571737762957e-06,0.21271686018449112,0.9348240213453116,0.1546244672974381,0.5,0.001921353681188731,0.001875379517050746,0.06896551724137931
MILD,MILD__HOLD_R3_K175,PE 16:0_24:6,175,R3,filter_loss,0.017221951401610428,0.0,0.354462542162506,0.9120817497666402,0.1077393979106176,2.0,0.012594339890680706,0.012384383975249547,0.04838709677419355
MILD,MILD__HOLD_R3_K175,PE 16:1_22:1,175,R3,filter_loss,0.0060814518481766295,1.6328386536177484e-19,0.29634414058106057,0.6962164662208943,0.4407404219699385,1.0000000000000002,0.00808124486543349,0.008570132244739348,0.05660377358490566
MILD,MILD__HOLD_R3_K175,PE 16:1_22:3,175,R3,filter_loss,0.01235974448086514,0.0,0.12325824954460242,0.9816952449555878,0.20295021528294271,2.0,8.291252553216388e-05,8.291775400715018e-05,0.05357142857142857
MILD,MILD__HOLD_R3_K175,PE 16:1_22:4,175,R3,filter_loss,0.0034091020450980935,7.485949731699117e-07,0.11707440620301834,0.9872300880237134,0.16084900498979865,0.5,0.0007842304184302318,0.0007842322844462402,0.031746031746031744
MILD,MILD__HOLD_R3_K175,PE 16:1_22:6,175,R3,filter_loss,0.016356750906165198,2.7571827143552603e-06,0.2519478993591113,0.9780045750710121,0.13185464506752925,2.0,0.0014294605966203022,0.0014300496428103493,0.09836065573770492
MILD,MILD__HOLD_R3_K175,PE 17:0_20:0,175,R3,filter_loss,0.003873014955814011,2.4157198854060617e-06,0.2698075638945543,0.9206618024583055,0.26327938903853587,0.5,0.001887741959508804,0.0017402936546969672,0.07936507936507936
MILD,MILD__HOLD_R3_K175,PE 17:0_22:2,175,R3,filter_loss,0.011606451935253611,0.0,0.13503108538528152,0.9386569008618137,0.21734595795940753,2.0,0.0011864621584661839,0.0011931643887791443,0.0
MILD,MILD__HOLD_R3_K175,PE 17:0_22:4,175,R3,filter_loss,0.001328006815191757,1.9134841493349647e-06,0.16492324087593133,0.9518068384474951,0.1688292372948361,1.0000000000000002,0.003262250096318753,0.003098515234440602,0.04411764705882353
MILD,MILD__HOLD_R3_K175,PE 17:0_22:5,175,R3,retained_true,0.01836036767179767,1.9328786937230276e-05,0.20553202250395822,0.9211023236447361,0.22285151703158326,2.0,0.0012394890093427868,0.0012522411101744124,0.030303030303030304
MILD,MILD__HOLD_R3_K175,PE 17:0_22:6,175,R3,retained_true,0.015662944432190393,2.1930972560636312e-05,0.31244709118745745,0.8271838267520604,0.30433218821543645,2.0,0.017611707508774055,0.01838682715755835,0.12121212121212122
MILD,MILD__HOLD_R3_K175,PE 17:1_20:1,175,R3,filter_loss,0.009645399736444646,5.61071400855807e-09,0.2809048613188857,0.9726361074886047,0.3272746898881621,0.7802037075442214,0.0022883291685498186,0.0024144226540380176,0.08196721311475409
MILD,MILD__HOLD_R3_K175,PE 17:1_20:3,175,R3,filter_loss,0.006071842455735299,4.841780737757005e-07,0.17058675100295786,0.9942019114139844,0.23344250644858108,0.5,0.0217430849925212,0.02209873193679912,0.1
MILD,MILD__HOLD_R3_K175,PE 17:1_22:5,175,R3,filter_loss,0.0020383868630656312,8.383846447915064e-07,0.1734421065443991,0.9209267513286628,0.23190880091119995,0.5,0.0016810239978535257,0.0016830515975861937,0.06349206349206349
MILD,MILD__HOLD_R3_K175,PE 17:1_22:6,175,R3,filter_loss,0.005215374513979601,3.567617200099145e-06,0.2805102678681988,0.8065738667783828,0.34444630313629093,1.2101381550740857,0.0021298269298372086,0.002090265847873085,0.1111111111111111
MILD,MILD__HOLD_R3_K175,PE 18:0_20:1,175,R3,filter_loss,0.020452548112412216,3.1024815571136034e-07,0.25393425517668783,0.9625905679777863,0.1807537946676117,2.0,0.0011387468614931784,0.0008336602771666923,0.046153846153846156
MILD,MILD__HOLD_R3_K175,PE 18:0_20:3,175,R3,filter_loss,0.003979157694004982,0.0,0.19168425851262216,0.9604368385083139,0.1400403915099126,0.6170676298438253,0.00019942539037831608,0.0002018506253916863,0.03125
MILD,MILD__HOLD_R3_K175,PE 18:0_20:5,175,R3,filter_loss,0.014962557476990953,9.037107885475199e-07,0.4239120961696826,0.9850297730134422,0.320123235599173,2.0,0.0011396559714325072,0.0011919672869405984,0.02666666666666667
MILD,MILD__HOLD_R3_K175,PE 18:1_20:2,175,R3,filter_loss,0.002431330527419876,5.517848116568272e-07,0.23433578314102768,0.9251187567839819,0.20375319449318544,0.7303443264893795,0.0008310407557433619,0.00014275590517265346,0.014285714285714285
MILD,MILD__HOLD_R3_K175,PE 18:1_20:5,175,R3,filter_loss,0.005379196834114599,0.0,0.3998586987063159,0.9724669479844656,0.2358672544872255,0.6170676298438253,0.0008012039054279274,0.0008606088188597427,0.0375
MILD,MILD__HOLD_R3_K175,PE 18:1_22:2,175,R3,filter_loss,0.010341941964043417,2.5880127103646415e-06,0.12985107942569446,0.9248799886279087,0.2737586242615052,0.689110922829001,0.0021254478117591624,0.002124672815584927,0.058823529411764705
MILD,MILD__HOLD_R3_K175,PE 18:1_22:3,175,R3,filter_loss,0.009875232347715115,0.0,0.10400557506001402,0.9605256779361461,0.1742934444820513,0.7802037075442214,0.0035822472545240513,0.0035823397963168357,0.058823529411764705
MILD,MILD__HOLD_R3_K175,PE 18:1_22:4,175,R3,filter_loss,0.01111785016574875,0.0,0.11052846478170081,0.969840644646915,0.13562077871750905,0.8939526432607221,0.0002187931374144636,0.00021536997653726075,0.05333333333333334
MILD,MILD__HOLD_R3_K175,PE 18:1_22:5,175,R3,filter_loss,0.009455692183754567,0.0,0.19163429981325247,0.9256344671279978,0.2133913524062529,1.4538436095675817,0.000883079450688995,0.0008913924319237099,0.028169014084507043
MILD,MILD__HOLD_R3_K175,PE 18:1_22:6,175,R3,filter_loss,0.0020181551852910392,0.0,0.3159564682544253,0.8033916799379116,0.3147345109004634,0.5340342571614348,0.004215489361945601,0.004259121098188823,0.015384615384615385
MILD,MILD__HOLD_R3_K175,PE 18:2_20:2,175,R3,filter_loss,0.014080611668614304,1.5978485698009532e-07,0.18632332063996887,0.930785287256962,0.4829206823131476,2.0,0.0008037372846143587,0.0008063023806984537,0.028985507246376812
MILD,MILD__HOLD_R3_K175,PE 18:2_22:2,175,R3,filter_loss,0.013594159225167593,0.0,0.1271355008514916,0.9008257061441529,0.3075663178035413,1.8682084992203376,0.0003045712876184048,0.000304167674782585,0.05970149253731343
MILD,MILD__HOLD_R3_K175,PE 18:3_20:4,175,R3,solver_miss,0.0005751142532678632,,0.15717262060050777,0.9796724074104938,0.3020809046376558,0.5,0.006280647038709897,0.0062955661135006835,0.04054054054054054
MILD,MILD__HOLD_R3_K175,PE 20:0_20:3,175,R3,filter_loss,0.003118654064703312,2.6225420469930205e-07,0.23032749244938702,0.9788474233762352,0.09767313679891157,1.0760213163243861,0.021471551927456423,0.022981147873066488,0.1206896551724138
MILD,MILD__HOLD_R3_K175,PE 20:0_20:5,175,R3,filter_loss,0.008266287063848939,2.184787137276217e-07,0.42609430792144315,0.8451414828957593,0.30776996621138847,0.7802037075442214,0.002121680792026015,0.0022945694826855823,0.04225352112676056
MILD,MILD__HOLD_R3_K175,PE 20:1_18:2,175,R3,filter_loss,0.005096075999885609,0.0,0.3477875659110764,0.8910754995054128,0.2892279401300275,0.5,0.0915750292343036,0.10181200158881287,0.07142857142857142
MILD,MILD__HOLD_R3_K175,PE 20:1_20:3,175,R3,filter_loss,0.0060686622955832634,7.255135389210893e-08,0.15409170574418976,0.9673598800301968,0.13448997604329319,1.2101381550740857,0.000491030613383403,0.000468651826536548,0.03773584905660377
MILD,MILD__HOLD_R3_K175,PE 20:1_20:4,175,R3,filter_loss,0.004853864636684123,1.6328386536177484e-19,0.22946614386916517,0.9422890778439277,0.1647009138898418,0.5,0.0011668996450705515,0.0009797108106910368,0.0410958904109589
MILD,MILD__HOLD_R3_K175,PE 20:1_20:5,175,R3,retained_true,0.021373001133999873,2.197071473891052e-05,0.3973599004661181,0.7993795604865694,0.33650437366671354,2.0,0.002105112367196016,0.0015876158792395012,0.06944444444444445
MILD,MILD__HOLD_R3_K175,PE 20:2_20:3,175,R3,solver_miss,0.00012164130213334368,,0.10342592469336877,0.8809502880689941,0.37931315485534245,0.5340342571614348,0.0016177336068645687,0.0016321924775449803,0.0
MILD,MILD__HOLD_R3_K175,PE 20:3_20:3,175,R3,filter_loss,0.014728901510047441,8.225911701457295e-08,0.11972298568219342,0.9884825101246301,0.06004173901205881,1.0000000000000002,0.00048032041794177083,0.0004712716755622681,0.0
MILD,MILD__HOLD_R3_K175,PE 20:4_20:5,175,R3,retained_true,0.017354935154233583,6.297273824296614e-05,0.26664550336010406,0.7114621309435802,0.4744158758561441,2.0,0.0026647366186214327,0.0027472315274700287,0.01694915254237288
MILD,MILD__HOLD_R3_K175,PE 22:0_16:1,175,R3,filter_loss,0.01969054987523126,5.6488498039286255e-06,0.4791490094759039,0.8206488603123235,0.1992356350010589,2.0,0.004476879868959838,0.005136088122938753,0.0392156862745098
MILD,MILD__HOLD_R3_K175,PE O-16:0_22:1,175,R3,filter_loss,0.005296857517633331,0.0,0.25810380084870377,0.9626827699537985,0.034183285797328655,0.5,0.001476706135746686,0.0012837561985494794,0.0
MILD,MILD__HOLD_R3_K175,PE O-16:0_22:4,175,R3,filter_loss,0.012880325980180508,2.5329850653966804e-07,0.21233553953653375,0.9788297262879938,0.0525446422437508,2.0,0.0004060403474748231,0.00041840104713342097,0.0
MILD,MILD__HOLD_R3_K175,PE O-16:0_22:5,175,R3,filter_loss,0.011209181424039077,1.0968822454491215e-07,0.2748935194643735,0.9595548171321114,0.1397678816901211,2.0,0.00038394355007931313,0.0002964901617497073,0.0
MILD,MILD__HOLD_R3_K175,PE O-16:0_22:6,175,R3,filter_loss,0.007076032537585305,8.798135839818198e-07,0.48470573742722234,0.900438885889574,0.1614418659271415,0.7303443264893795,0.0022747405659097053,0.0018564212507093947,0.0
MILD,MILD__HOLD_R3_K175,PE O-16:1_22:1,175,R3,solver_miss,0.000947899845571452,,0.3096547237703799,0.9753848425333608,0.07168868530044187,0.5,0.0023513749611915324,0.000861151070150834,0.034482758620689655
MILD,MILD__HOLD_R3_K175,PE O-16:1_22:3,175,R3,filter_loss,0.006394191564257121,0.0,0.15301712497872955,0.978974472761994,0.05109413449543146,2.0,0.0016880138933791367,0.0016878880497489535,0.1
MILD,MILD__HOLD_R3_K175,PE O-16:1_24:0,175,R3,filter_loss,0.003280282814823503,3.0899358851315496e-07,0.6719956962672089,0.7350890401757907,0.07613711984283755,0.5,0.001067432937777557,0.0006814609391118109,0.03571428571428571
MILD,MILD__HOLD_R3_K175,PE O-16:1_24:5,175,R3,filter_loss,0.0032462986388523078,0.0,0.34567378912555613,0.9348240213453116,0.021667538356373084,0.8939526432607221,0.0025190919169711945,0.0024780282091372285,0.05555555555555555
MILD,MILD__HOLD_R3_K175,PE O-16:1_24:6,175,R3,filter_loss,0.025096582266654604,1.7104107532350538e-05,0.41848831684391674,0.9120817497666402,0.043713623229206855,2.0,0.0027064563948248077,0.0027649406387783015,0.05128205128205128
MILD,MILD__HOLD_R3_K175,PE O-18:0_20:1,175,R3,filter_loss,0.009087851047013642,2.6680437401871455e-06,0.318148671588633,0.9846847840318518,0.10986362796133797,0.8939526432607221,0.0001630039114796089,0.00017009481650798186,0.037037037037037035
MILD,MILD__HOLD_R3_K175,PE O-18:0_20:2,175,R3,filter_loss,0.004836623794085976,9.020990533004848e-09,0.24588669439016053,0.9868742659860326,0.06594469017151477,0.689110922829001,0.0019601050080191307,0.0005584465070473943,0.0
MILD,MILD__HOLD_R3_K175,PE O-18:0_20:5,175,R3,filter_loss,0.011702863861596654,4.968003892606685e-07,0.6919909071159304,0.9215313010613547,0.1361896321849082,0.5,0.0038942866708165935,0.004027293005726573,0.02857142857142857
MILD,MILD__HOLD_R3_K175,PE O-18:0_22:3,175,R3,solver_miss,9.335122441277478e-08,,0.17092763078541914,0.9848176901850096,0.13210834735563867,0.8939526432607221,0.0008456161502210513,0.0005473704997376316,0.125
MILD,MILD__HOLD_R3_K175,PE O-18:0_22:4,175,R3,filter_loss,0.006918329067054467,1.6328386536177484e-19,0.29140314574818993,0.9785214888337301,0.07223834193787476,0.5,0.00991779822923411,0.010948030972303235,0.06451612903225806
MILD,MILD__HOLD_R3_K175,PE O-18:0_22:5,175,R3,filter_loss,0.021553451996544293,9.343675023935842e-06,0.43559350264218133,0.9521162343234528,0.09057688868244451,1.8682084992203376,0.00897500524146111,0.0052266673231925465,0.03125
MILD,MILD__HOLD_R3_K175,PE O-18:0_22:6,175,R3,retained_true,0.01879793419150981,5.215784952685154e-05,0.5753436233533816,0.900438885889574,0.17868511941106635,2.0,0.000292360631166555,0.0004274430617627889,0.02857142857142857
MILD,MILD__HOLD_R3_K175,PE O-18:1_20:2,175,R3,solver_miss,0.00097216251334797,,0.23640856435982596,0.9860488591567219,0.05007971048025392,0.7303443264893795,0.0006346910313643761,0.00015812090998579276,0.0
MILD,MILD__HOLD_R3_K175,PE O-18:1_20:3,175,R3,solver_miss,8.925773744540974e-05,,0.17248031845796863,0.9828895828332406,0.04325030597265456,0.5,0.001199120320281133,0.001173666927543504,0.09090909090909091
MILD,MILD__HOLD_R3_K175,PE O-18:1_20:5,175,R3,filter_loss,0.006089234350055939,1.4407629245357125e-08,0.5577857427715306,0.9215313010613547,0.19234784377749203,0.5340342571614348,0.004494611377175217,0.0021003523208922292,0.023809523809523808
MILD,MILD__HOLD_R3_K175,PE O-18:2_20:3,175,R3,filter_loss,0.008412314385983166,0.0,0.15389249231375365,0.982213995160686,0.04157871249447814,0.7303443264893795,0.011902632343288366,0.01190551140071483,0.06060606060606061
MILD,MILD__HOLD_R3_K175,PE O-18:2_22:3,175,R3,filter_loss,0.012393263690822724,3.0615877345215294e-07,0.11689533016188987,0.986523537683374,0.04682821117393669,1.2101381550740857,0.00025152470337641564,0.00025152508544168395,0.06451612903225806
MILD,MILD__HOLD_R3_K175,PE O-18:2_22:4,175,R3,solver_miss,0.0007915533188722377,,0.14828595476682938,0.9790243416279218,0.05669129626843439,0.5,0.0006958109492893882,0.000691927852268126,0.02631578947368421
MILD,MILD__HOLD_R3_K175,PE O-18:2_22:5,175,R3,filter_loss,0.010591307875588579,0.0,0.26103860623460656,0.9522818262826038,0.09101743804944895,2.0,0.0005889830349302683,0.0005985797905463386,0.02564102564102564
MILD,MILD__HOLD_R3_K175,PE O-18:3_20:3,175,R3,filter_loss,0.013316898746790236,1.2293852030608728e-09,0.14272429629361114,0.9852235586914223,0.03704042840064109,2.0,0.0009088682263856951,0.0009038504168767947,0.0
MILD,MILD__HOLD_R3_K175,PE O-18:3_22:3,175,R3,filter_loss,0.010984751838648518,5.774833738285395e-07,0.12439321564387905,0.986523537683374,0.03933032569194751,1.4538436095675817,0.00039330638137358154,0.000393316500170271,0.0967741935483871
MILD,MILD__HOLD_R3_K175,PE O-18:3_22:5,175,R3,filter_loss,0.015911591467882295,6.385381283702395e-07,0.24245622912169137,0.9538166594574129,0.08542067730299038,2.0,0.000300097893669804,0.0002976237770843104,0.0
MILD,MILD__HOLD_R3_K175,PE O-20:0_20:2,175,R3,filter_loss,0.007235331256734434,0.0,0.3574277360579778,0.9885666181646524,0.13364990366733687,0.5,0.0013632549085536017,0.0008270848205020886,0.14814814814814814
MILD,MILD__HOLD_R3_K175,PE O-20:0_20:4,175,R3,filter_loss,0.010401520140461777,5.433668433161312e-07,0.526269032993801,0.9845400250879618,0.03802391643362135,0.8939526432607221,0.0021938309055087313,0.00017604092447076614,0.05263157894736842
MILD,MILD__HOLD_R3_K175,PE O-20:1_18:2,175,R3,filter_loss,0.01817859596460642,4.115113737687709e-06,0.4351737905876049,0.9895861653945057,0.1319467591106363,2.0,0.00023551375914476758,0.0002665464533165851,0.030303030303030304
MILD,MILD__HOLD_R3_K175,PE O-20:1_20:1,175,R3,filter_loss,0.017115215104814487,5.624601442310871e-08,0.300364327002164,0.9853143544809311,0.16047256463030118,2.0,0.021069383599322422,0.02380573565115074,0.0625
MILD,MILD__HOLD_R3_K175,PE O-20:1_20:2,175,R3,filter_loss,0.019280990922885054,5.522953519815047e-07,0.1653451175229508,0.9857697500316058,0.0657556111825639,2.0,0.022925236368650403,0.023326231185886726,0.03225806451612903
MILD,MILD__HOLD_R3_K175,PE O-20:1_20:3,175,R3,filter_loss,0.02050440441480303,7.82565985879639e-07,0.20156572631951045,0.9834038435158862,0.040391770192754556,1.8682084992203376,5.294427021595993e-05,2.361550169449611e-05,0.0
MILD,MILD__HOLD_R3_K175,PE O-20:2_20:3,175,R3,solver_miss,9.001679465420907e-05,,0.1699072530804405,0.9836260273963529,0.031218531110331932,0.5,0.0001892135844027143,0.000190117413105928,0.06060606060606061
MILD,MILD__HOLD_R3_K175,PE O-20:3_20:3,175,R3,filter_loss,0.013799555050338145,2.9528425456960946e-06,0.1678765453740962,0.9829060245747678,0.02838033431556483,2.0,0.0009170570347204476,0.0009176655325875416,0.11428571428571428
MILD,MILD__HOLD_R3_K175,PE O-20:3_20:4,175,R3,filter_loss,0.009702651975448758,1.291396427486724e-07,0.2145730867610224,0.9824124426110163,0.03143893515640733,1.4538436095675817,0.0030017567410796087,0.002117635277798957,0.021739130434782608
MILD,MILD__HOLD_R3_K175,PE O-22:1_18:2,175,R3,filter_loss,0.020370808062349317,1.664869126027842e-05,0.3303710154344505,0.9888056550432852,0.337294176164278,2.0,0.001060120048168356,0.0004618266693974249,0.0
MILD,MILD__HOLD_R3_K175,PG 14:0_20:0,175,R3,filter_loss,0.006988006195601795,0.0,0.7233219574944608,0.7740328453451822,0.0781368584247818,0.5,6.341122825315182e-05,0.0008465325861760631,0.05
MILD,MILD__HOLD_R3_K175,PG 14:0_22:0,175,R3,filter_loss,0.0027632469889122273,0.0,0.39347230654553556,0.7936099239641267,0.021497958044986498,0.5,6.010538475131888e-05,0.004721999882481787,0.0125
MILD,MILD__HOLD_R3_K175,PG 14:0_22:3,175,R3,filter_loss,0.006229232512523649,0.0,0.08672432217020402,0.9402021823761977,0.09248053115510325,1.0000000000000002,4.3691162162073915e-05,0.0010326677530587691,0.03614457831325301
MILD,MILD__HOLD_R3_K175,PG 14:0_22:5,175,R3,filter_loss,0.006404207705255085,9.967186180071722e-07,0.3916326572569566,0.8740294125875786,0.3151168353722158,0.6170676298438253,0.015233218820401295,0.028681124293445937,0.06976744186046512
MILD,MILD__HOLD_R3_K175,PG 14:0_24:4,175,R3,filter_loss,0.006871551837654945,2.040458292311202e-07,0.2364766144017557,0.9336814199983869,0.409000174620185,1.0000000000000002,0.0003849632011037052,0.0011070667357394592,0.04819277108433735
MILD,MILD__HOLD_R3_K175,PG 16:0_18:0,175,R3,solver_miss,0.000726825468093878,,0.2730282086736678,0.7320003904966144,0.5284306072455749,0.5,0.006718608831998929,0.00921187438394766,0.05154639175257732
MILD,MILD__HOLD_R3_K175,PG 16:0_20:2,175,R3,filter_loss,0.017056326048269153,0.0,0.06404391649487126,0.9219327136957365,0.1380284242110617,1.8682084992203376,0.0001325419053186394,0.0004419274324660716,0.021739130434782608
MILD,MILD__HOLD_R3_K175,PG 16:0_20:5,175,R3,filter_loss,0.02271511209939638,1.602305527611769e-06,0.3586980333079263,0.7784577318028689,0.43367157561769326,2.0,0.0005535803503026182,0.0007745547809636655,0.03614457831325301
MILD,MILD__HOLD_R3_K175,PG 16:0_22:4,175,R3,filter_loss,0.021147072271235735,4.2708211962858976e-07,0.20371874124768685,0.9923755383909935,0.44339453837236364,1.0760213163243861,0.006204517917372199,0.004482035888584646,0.034482758620689655
MILD,MILD__HOLD_R3_K175,PG 16:0_22:6,175,R3,filter_loss,0.007909906854395408,5.557352526432251e-08,0.42771565508602566,0.9755490303044848,0.17342901101082447,0.5,0.0035863246382661362,0.005133708069018583,0.046511627906976744
MILD,MILD__HOLD_R3_K175,PG 16:1_20:1,175,R3,filter_loss,0.0012786283575883378,7.20798410686243e-07,0.09626468926765062,0.9360510343034749,0.032094009427904344,0.689110922829001,0.00014154946035849214,0.02162659342799489,0.022727272727272728
MILD,MILD__HOLD_R3_K175,PG 16:1_22:3,175,R3,filter_loss,0.014780766810420974,6.212375177394122e-07,0.23838939494724698,0.9816952449555878,0.29010776373355207,1.8682084992203376,0.0029689467587183938,0.011172064022184958,0.046511627906976744
MILD,MILD__HOLD_R3_K175,PG 16:1_22:5,175,R3,filter_loss,0.012197729235468404,2.079581079665165e-07,0.33527002658239174,0.9821921171688058,0.16525580723594785,1.2101381550740857,0.0013743626973785616,0.0016358418510322714,0.060240963855421686
